age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
31,63856,full_time,divorced,108.32253359031255,10,0.5211467033160451,0,mobile,organic_search,1
38,106055,part_time,married,102.79982769985756,14,0.9218230566391804,1,mobile,friend_referral,1
65,51379,unemployed,divorced,81.83542599417792,6,0.8008436922493811,0,desktop,organic_search,1
37,84729,full_time,single,132.3594115757649,10,0.7313719562695877,0,desktop,social_media_ad,1
25,48378,full_time,divorced,86.68393861348083,16,0.8923077399166233,0,mobile,social_media_ad,1
24,74353,contractor,married,45.86963084370274,10,0.7797183321074259,1,tablet,friend_referral,1
20,69996,part_time,divorced,90.58651527481726,10,0.8017600963312628,0,mobile,social_media_ad,1
34,34031,full_time,divorced,120.61875136072649,5,0.5522023505536545,1,tablet,friend_referral,1
50,100072,part_time,married,95.86935926900122,8,0.8902322131787748,0,mobile,social_media_ad,1
65,85982,part_time,divorced,67.30440443831442,9,0.7901816213963888,1,tablet,friend_referral,1
29,56683,contractor,married,79.43817112300282,6,0.9066335072204807,0,tablet,organic_search,0
39,37618,full_time,single,78.38027168451885,13,0.6109161793260303,0,desktop,social_media_ad,1
39,26587,contractor,divorced,88.4942750982808,10,0.5990260734434338,1,mobile,social_media_ad,1
63,82790,unemployed,single,94.76590047079662,9,0.4143417787590785,0,mobile,friend_referral,0
47,51480,unemployed,divorced,109.87709217867905,15,0.8611631960767091,0,mobile,friend_referral,1
55,118530,full_time,divorced,102.56877409922467,12,0.598188632255051,0,tablet,friend_referral,0
55,40527,part_time,single,103.52807564144243,9,0.5963273858234962,1,tablet,social_media_ad,1
62,43569,full_time,divorced,135.58706251521954,9,0.8132107092848617,0,desktop,friend_referral,1
25,31151,full_time,divorced,117.21658680629837,8,0.5517213860636766,1,tablet,organic_search,1
44,91094,unemployed,single,115.45609327274602,9,0.9454122919594817,1,mobile,friend_referral,1
44,79174,unemployed,divorced,63.736761078043266,15,0.7228395947531301,0,tablet,organic_search,1
51,64739,part_time,married,84.96388805018714,13,0.9816863416272178,0,tablet,organic_search,1
38,52954,part_time,divorced,68.05952008450248,12,0.44600130675367256,1,desktop,friend_referral,1
47,55303,full_time,divorced,84.61894384308772,11,0.6020952205874217,0,tablet,organic_search,1
50,54700,contractor,divorced,115.89733425376218,7,0.6288822060486375,1,mobile,organic_search,1
45,113036,full_time,single,92.14342892164748,12,0.8382524320483479,0,mobile,organic_search,1
64,87568,part_time,married,121.44883190319848,13,0.5277773547583683,0,mobile,friend_referral,1
50,86788,contractor,married,113.86270404125655,9,0.6252075120295426,0,mobile,friend_referral,1
22,91045,unemployed,divorced,101.00905546744063,10,0.946385526374555,0,desktop,organic_search,1
65,57842,part_time,single,121.9209281884063,11,0.46873053021341743,0,desktop,social_media_ad,1
36,33900,part_time,single,127.28832019539634,11,0.8471944003951997,0,mobile,organic_search,1
21,100059,contractor,married,109.08774540851556,8,0.8214910669764817,0,mobile,friend_referral,1
52,21881,part_time,single,104.59934227244258,11,0.47830304595646544,0,tablet,organic_search,1
34,53037,part_time,divorced,112.66737618549925,8,0.8130944124211453,0,tablet,organic_search,1
61,21630,part_time,divorced,71.86826625255182,8,0.7418702735853459,0,tablet,friend_referral,0
45,40789,part_time,single,97.6485707264787,5,0.5725134022864509,0,tablet,friend_referral,0
47,108059,part_time,divorced,99.52018980567215,13,0.5866847170315317,0,tablet,social_media_ad,1
46,103494,part_time,married,92.62511378286871,17,0.8997953652014574,1,mobile,organic_search,1
63,66151,part_time,divorced,84.21008410537289,23,0.5386089917597331,0,tablet,organic_search,1
23,68920,part_time,single,119.96090443271954,12,0.7076683176566047,1,tablet,organic_search,1
52,87231,unemployed,married,103.40116383087832,6,0.8086898423819181,0,tablet,social_media_ad,1
58,100357,part_time,divorced,105.21981464384818,8,0.4779410166021125,0,desktop,social_media_ad,1
54,23262,unemployed,married,128.49160142533253,10,0.9594123227297886,0,desktop,organic_search,1
41,86981,unemployed,single,96.09343289486252,7,0.5563805890170314,0,desktop,friend_referral,1
46,101972,full_time,divorced,92.22441513578396,13,0.5913009538019309,1,mobile,organic_search,1
63,95485,full_time,divorced,127.22586248878466,11,0.7996694428655544,0,desktop,organic_search,1
48,74722,unemployed,married,70.18521240568928,9,0.4469149882816801,0,tablet,organic_search,1
52,109499,unemployed,divorced,101.02382239959796,9,0.7765676139511699,0,tablet,friend_referral,1
50,70818,part_time,divorced,85.2471513308517,10,0.9496179761114503,1,tablet,social_media_ad,0
38,49932,full_time,divorced,105.85358237643672,10,0.5494543331808549,1,mobile,social_media_ad,1
49,26901,contractor,divorced,111.43929869442881,8,0.6171446360707616,0,desktop,organic_search,0
40,119023,full_time,single,112.5518146456809,14,0.5394003745127547,1,desktop,organic_search,1
50,28597,unemployed,divorced,120.52478163796954,18,0.8912612493477604,1,tablet,organic_search,1
20,83909,unemployed,married,94.94945346378269,7,0.5005646941026798,0,tablet,friend_referral,0
35,92391,part_time,single,96.19557435725436,6,0.6079769412615141,0,desktop,organic_search,1
42,104214,part_time,married,110.53204428703539,11,0.760613092855082,0,desktop,friend_referral,1
59,28263,full_time,married,117.75003386612245,9,0.6427326595995996,0,tablet,organic_search,1
48,83293,part_time,married,73.99392365723291,11,0.43928158870424683,0,desktop,organic_search,0
20,45805,contractor,single,106.28242349359356,6,0.9686324005690556,1,desktop,organic_search,1
57,111679,contractor,single,92.09511349143645,5,0.6027402650551399,0,mobile,social_media_ad,1
63,31874,part_time,single,101.74305140768722,14,0.6673907276588666,1,tablet,organic_search,1
41,113065,contractor,divorced,92.86622693424549,5,0.5005272011220195,0,desktop,organic_search,1
49,106402,contractor,married,85.5450678741543,14,0.9192101434275539,1,mobile,organic_search,1
64,34079,full_time,single,79.62953474353554,8,0.574857272718767,0,mobile,organic_search,0
39,69850,contractor,married,96.9795197005943,11,0.4118938260396774,1,mobile,friend_referral,1
40,92779,unemployed,single,107.16811583511792,10,0.5898415495527503,1,mobile,friend_referral,1
19,115408,unemployed,single,87.93984399852539,9,0.9904358107197376,0,mobile,organic_search,1
44,29018,full_time,single,123.79623933733747,9,0.48810572368899713,0,mobile,friend_referral,1
59,69500,part_time,married,149.16900686002833,12,0.4187214927931165,1,mobile,organic_search,1
19,32100,full_time,divorced,108.26250241967888,8,0.7469053541373896,0,tablet,organic_search,1
43,77021,part_time,single,99.1752895090663,7,0.6229999278805048,1,tablet,friend_referral,1
34,39800,part_time,single,81.75474519150666,15,0.8769851795262709,0,tablet,friend_referral,1
57,83400,part_time,single,107.40116176735958,9,0.8391326583152352,1,mobile,organic_search,1
50,112446,part_time,divorced,129.543514667366,7,0.511251416859896,1,desktop,social_media_ad,1
26,49437,part_time,married,138.96958820194686,11,0.7387793830930598,0,mobile,organic_search,1
60,96537,full_time,married,127.9231159697338,11,0.41946160447365094,0,tablet,organic_search,1
65,66675,part_time,married,116.86619256612218,12,0.6636869368806861,0,tablet,social_media_ad,1
56,39942,contractor,married,108.20386740094327,10,0.8284319331810146,0,mobile,friend_referral,1
46,40862,contractor,single,79.02663938239232,15,0.6489752752526621,1,tablet,social_media_ad,1
59,31669,part_time,divorced,98.00556904339723,13,0.47077248869209654,0,desktop,organic_search,1
43,73772,contractor,single,95.6824372505775,6,0.43692015219361247,0,desktop,friend_referral,0
52,35916,unemployed,divorced,98.13591929185493,11,0.912195669868706,0,desktop,social_media_ad,1
42,30878,full_time,married,85.61175574346396,12,0.9347961759694681,0,mobile,social_media_ad,1
41,22985,full_time,divorced,115.15723936872753,11,0.6058554887306798,1,tablet,organic_search,1
30,117905,part_time,single,94.52270413185913,7,0.4985033947784518,0,tablet,social_media_ad,1
24,93648,part_time,single,92.89939185713001,12,0.9871697278745326,1,desktop,organic_search,1
53,61235,unemployed,married,85.6794675157787,7,0.7275182821607263,0,tablet,friend_referral,0
62,38931,part_time,single,104.6459997654874,8,0.6859930262294948,0,mobile,social_media_ad,1
37,112876,contractor,single,129.93549052111592,10,0.8449646484359674,0,desktop,friend_referral,1
18,20336,unemployed,divorced,99.79583406778924,12,0.501321603652817,0,mobile,friend_referral,1
25,62933,contractor,single,105.63481096932577,7,0.7479938340423465,0,mobile,organic_search,1
63,104899,full_time,married,138.70521126080132,6,0.9340974138445534,0,tablet,social_media_ad,0
33,65536,contractor,married,124.0688507850258,7,0.4138410915627152,0,mobile,friend_referral,1
31,89504,full_time,single,111.75489635104395,11,0.8037638241112592,0,desktop,social_media_ad,1
29,119214,contractor,married,110.91395532514876,10,0.7308543734508433,0,mobile,social_media_ad,1
40,71148,full_time,divorced,87.93868184414173,12,0.9704804706846706,1,tablet,social_media_ad,1
32,36279,part_time,divorced,85.98261102234781,7,0.5552191059533284,1,mobile,social_media_ad,1
45,88665,contractor,single,102.82816306010068,16,0.9153349851558238,0,mobile,friend_referral,1
51,91386,full_time,single,103.33548210316579,3,0.5853914211299709,0,tablet,social_media_ad,1
19,106124,contractor,divorced,83.00470261934308,9,0.6579181456377448,0,tablet,organic_search,1
49,97485,unemployed,married,114.0659332789488,13,0.5279725388586971,1,tablet,organic_search,1
40,94055,part_time,single,94.45404223005761,10,0.9181546094713056,1,tablet,social_media_ad,1
39,111911,full_time,single,122.54641471425755,7,0.517245796392166,0,tablet,social_media_ad,1
42,118618,unemployed,married,98.89182976421304,11,0.9154077959587273,0,tablet,organic_search,1
39,97273,contractor,single,97.12159539928265,17,0.6733680295423286,1,tablet,social_media_ad,1
39,86670,unemployed,married,81.25207100988038,13,0.9010512962900924,0,mobile,friend_referral,0
59,96474,contractor,married,83.44280529762733,3,0.558693135465919,0,mobile,social_media_ad,1
23,74028,part_time,married,126.35528730155201,7,0.47963808482272396,0,mobile,social_media_ad,0
32,110022,unemployed,married,105.37927493977959,8,0.7329767589759411,0,desktop,friend_referral,1
60,111632,part_time,married,107.78604761045278,11,0.7056622402334299,0,tablet,social_media_ad,1
54,91128,full_time,divorced,132.01293913766244,9,0.6139644268021196,0,mobile,friend_referral,1
50,38108,contractor,married,73.64822759315516,15,0.7976928511230486,1,tablet,friend_referral,1
25,72495,contractor,divorced,113.42511434082782,12,0.457085697254507,0,desktop,organic_search,1
61,102806,part_time,married,68.24218270613703,5,0.7732006449490777,1,tablet,organic_search,1
61,113185,part_time,single,91.24696115893256,9,0.5270536561001422,0,mobile,social_media_ad,0
22,96533,full_time,divorced,77.09825950582928,14,0.4773727336127783,0,desktop,organic_search,0
56,119025,unemployed,single,117.17181091864401,6,0.9457649080752135,0,tablet,social_media_ad,1
21,76830,contractor,married,62.20547295880752,12,0.6758774566923007,0,desktop,social_media_ad,1
23,94640,contractor,married,95.39830977294409,6,0.8580501229528146,1,tablet,organic_search,1
62,72509,full_time,single,76.82459613603245,16,0.4534701570691103,0,desktop,organic_search,1
49,86406,full_time,married,82.90383254791976,13,0.43447892680365,1,mobile,social_media_ad,1
47,114220,part_time,single,85.98577671624852,8,0.6969113277526389,0,tablet,social_media_ad,1
64,59519,part_time,married,126.38209074997265,7,0.5893306909270785,1,tablet,social_media_ad,1
52,69649,unemployed,married,93.29541099936938,10,0.4029443755056896,0,tablet,friend_referral,1
57,54524,full_time,divorced,134.54651392029803,11,0.5099767869393201,1,mobile,social_media_ad,1
33,116493,unemployed,single,138.7317265369307,6,0.5312653092942747,0,desktop,social_media_ad,1
30,53885,full_time,married,142.27367737247107,9,0.5731038127186563,1,mobile,social_media_ad,1
59,64369,contractor,single,98.82466158095713,7,0.9265213462260107,1,desktop,organic_search,1
47,115402,full_time,divorced,104.20714278742723,5,0.6523615186791811,0,tablet,organic_search,0
36,50676,full_time,single,107.5591128572555,5,0.807659434286252,1,desktop,friend_referral,1
34,84093,contractor,divorced,92.65024342878472,5,0.4110376555969198,0,desktop,social_media_ad,0
36,67764,full_time,single,108.48740517683903,9,0.8883554067297206,1,tablet,social_media_ad,1
45,70799,unemployed,single,81.29607585726706,6,0.5441973665178503,1,tablet,social_media_ad,1
43,99414,part_time,divorced,62.4904847440471,9,0.5854235973462608,0,desktop,social_media_ad,1
54,113095,part_time,married,114.28269198843228,15,0.42715385919222315,0,tablet,social_media_ad,0
43,92307,unemployed,married,93.00453390566993,9,0.6458157435841693,1,tablet,social_media_ad,1
40,102062,contractor,married,80.46616323922275,15,0.911546063644027,1,desktop,organic_search,1
26,115432,full_time,single,82.9954739466151,15,0.6272405548721736,0,mobile,friend_referral,1
29,51923,unemployed,single,130.30243641530797,8,0.9451631624538355,0,mobile,organic_search,0
18,98388,part_time,married,109.28225581844191,5,0.9204685619156091,0,tablet,organic_search,0
18,67574,part_time,single,69.55385635072629,11,0.4371765657965956,1,desktop,organic_search,1
64,63391,unemployed,single,76.26027174824287,7,0.5831631662690876,0,tablet,friend_referral,1
51,73664,part_time,married,94.16240788365961,9,0.9462503845104764,1,mobile,social_media_ad,1
49,87384,unemployed,divorced,109.52818716684064,7,0.41788536548480193,0,mobile,friend_referral,1
65,51027,part_time,single,84.10857243254301,6,0.8594849707652557,0,desktop,organic_search,1
42,55464,unemployed,single,96.54106650309343,12,0.9438567874907602,0,desktop,organic_search,1
57,54485,full_time,single,102.29102376460354,11,0.8622948390014961,1,mobile,organic_search,1
62,39456,full_time,single,102.7053681820535,11,0.8462885902035446,0,desktop,organic_search,1
18,94795,full_time,divorced,52.09727562001487,7,0.9060134653702899,0,mobile,social_media_ad,1
33,55554,full_time,married,104.43282743606129,4,0.7994737366192068,1,tablet,organic_search,1
56,66922,part_time,single,65.34280714119302,10,0.6538577132697829,1,mobile,organic_search,1
22,33409,contractor,married,94.27203036998088,9,0.43765333080103314,1,mobile,social_media_ad,1
39,89327,unemployed,single,89.97169906183004,14,0.8727804670086676,1,desktop,organic_search,1
46,111400,contractor,divorced,78.42534201599628,6,0.9431521834245349,1,desktop,social_media_ad,1
20,56639,part_time,married,116.86334408002432,4,0.7069518769319201,1,desktop,friend_referral,0
29,83627,part_time,divorced,77.52048280206489,6,0.7195062846734741,0,tablet,social_media_ad,1
43,103424,contractor,single,89.5412622122507,12,0.6419721904876406,0,desktop,organic_search,1
33,39692,contractor,divorced,117.57468346006381,9,0.9141295665003154,0,tablet,social_media_ad,1
54,109037,part_time,divorced,88.96999188020679,7,0.4088819823781481,1,desktop,organic_search,1
39,98840,part_time,single,84.8298001862915,3,0.774729129769111,0,desktop,organic_search,1
46,74200,unemployed,single,94.6368911189474,10,0.9444478586552427,1,mobile,friend_referral,1
31,113063,full_time,married,110.81005041142197,14,0.46193339531936045,0,mobile,organic_search,1
45,77415,full_time,single,128.9261520958841,5,0.9754987224387928,1,mobile,organic_search,1
22,38074,unemployed,married,81.27756804124351,13,0.9806068984210684,0,tablet,organic_search,1
64,35549,contractor,divorced,82.89836069067819,11,0.9578733790936924,1,desktop,social_media_ad,1
47,49963,part_time,divorced,94.47329190146931,7,0.6775276575831535,0,mobile,organic_search,1
63,111456,contractor,married,104.60281302534351,9,0.6297820018193784,1,desktop,organic_search,1
